Epoch,Loss
1,298.4112345617522
2,87.01894710948632
3,25.937104694123537
4,3.910165119283604
5,1.6282363579895511
6,0.8930547357355274
7,0.5593951405406749
8,0.35885144086004056
9,0.2280876319504009
10,0.14776061059989082
11,0.10151854692811861
12,0.07483090898139202
13,0.058493590005819905
14,0.04751202335534324
15,0.03949444623277435
16,0.03272445512783227
17,0.027978829207753984
18,0.024133045098937628
19,0.02091601146121492
20,0.01868530767735492
21,0.016815688004190067
22,0.015300072285891423
23,0.014195042756040516
24,0.012978927974747319
25,0.01189201318295731
26,0.011165170061970188
27,0.010391660255040246
28,0.009602844146953064
29,0.008970586137125655
30,0.00846519634060257
31,0.007965490774034798
32,0.007537917187144546
33,0.007555374554241275
34,0.006929370593689616
35,0.007043569550831926
36,0.00675744942825803
37,0.006592572828514631
38,0.006405652108611012
39,0.006149800431346462
40,0.006174090784409159
41,0.005929183793318628
42,0.005827367647679862
43,0.005869027901859661
44,0.005563476662526387
45,0.005536506894050435
46,0.005728270710261434
47,0.00537494563830009
48,0.005393839235499548
49,0.005154150864146005
50,0.00546780107293934
51,0.005049180150846219
52,0.005199196619573254
53,0.004942757151830566
54,0.004935050141959562
55,0.004804338153551257
56,0.004814596985812363
57,0.004677772720391223
58,0.004664258463981813
59,0.005155116017269404
60,0.004470250323640312
61,0.004553232718341099
62,0.004438095343513004
63,0.004335667943485292
64,0.004245287122617845
65,0.004253159311919256
66,0.004383955569644956
67,0.0042848016051926984
68,0.004194044574667589
69,0.0041145691856794625
70,0.004065079734230168
71,0.004003756652870245
72,0.003883853060509658
73,0.003972406826368621
74,0.004039379032973036
75,0.003688779990510933
76,0.0037889898778085815
77,0.0037463712930655892
78,0.0036843456756235717
79,0.0035591212711912
80,0.003786891486141362
81,0.003570788923970207
82,0.0037703790559884417
83,0.0035044509322974104
84,0.003597535576258417
85,0.003500185406081519
86,0.003436177167982894
87,0.0033101407401395504
88,0.0032229459212665336
89,0.003250141267125852
90,0.0031548964043452447
91,0.0033929975214267863
92,0.0031402819001397015
93,0.0032786268901238043
94,0.003024651681046652
95,0.003027140846916726
96,0.0031493092735543986
97,0.0029638461274777263
98,0.002908135115230491
99,0.003009413840701663
100,0.003053934617574274
